iterations,error
10,91.13597135741105
20,88.90477503478263
30,86.30246388828726
40,84.9107618321036
50,82.25678827625084
60,79.61505183690973
70,76.74240258095843
80,73.49602981534031
90,69.8209095533094
100,68.01400415843216
110,64.29893608001576
120,62.73269771928224
130,59.5825861115418
140,55.32684067545461
150,51.97256457669473
160,47.767839607808135
170,44.34252633117836
180,39.532815187361685
190,33.96068678600808
200,29.74793534141711
210,24.68629969321166
220,18.386712379770145
230,14.226710774834617
